state,date,cases,deaths,population,ccases,cdeaths
Arkansas,2021-06-27,0,0,3017804,16645,257
Arkansas,2021-06-28,966,4,3017804,17611,261
Arkansas,2021-06-29,479,8,3017804,18090,269
Arkansas,2021-06-30,686,4,3017804,18776,273
Arkansas,2021-07-01,700,0,3017804,19476,273
Arkansas,2021-07-02,494,4,3017804,19970,277
Arkansas,2021-07-03,0,0,3017804,19970,277
Arkansas,2021-07-04,0,0,3017804,19970,277
Arkansas,2021-07-05,1246,7,3017804,21216,284
Arkansas,2021-07-06,270,6,3017804,21486,290
Arkansas,2021-07-07,1000,7,3017804,22486,297
Arkansas,2021-07-08,1210,11,3017804,23696,308
Arkansas,2021-07-09,1155,4,3017804,24851,312
Arkansas,2021-07-10,0,0,3017804,24851,312
Arkansas,2021-07-11,0,0,3017804,24851,312
Arkansas,2021-07-12,2013,7,3017804,26864,319
Arkansas,2021-07-13,1476,15,3017804,28340,334
Arkansas,2021-07-14,1309,7,3017804,29649,341
Arkansas,2021-07-15,980,4,3017804,30629,345
Arkansas,2021-07-16,1342,11,3017804,31971,356
Arkansas,2021-07-17,0,0,3017804,31971,356
Arkansas,2021-07-18,0,0,3017804,31971,356
Arkansas,2021-07-19,2552,15,3017804,34523,371
Arkansas,2021-07-20,1875,0,3017804,36398,371
Arkansas,2021-07-21,1459,13,3017804,37857,384
Arkansas,2021-07-22,1860,15,3017804,39717,399
Arkansas,2021-07-23,1987,6,3017804,41704,405
Arkansas,2021-07-24,2015,7,3017804,43719,412
Arkansas,2021-07-25,1022,6,3017804,44741,418
Arkansas,2021-07-26,621,23,3017804,45362,441
Arkansas,2021-07-27,2052,10,3017804,47414,451
Arkansas,2021-07-28,1703,12,3017804,49117,463
Arkansas,2021-07-29,2843,11,3017804,51960,474
Arkansas,2021-07-30,2544,13,3017804,54504,487
Arkansas,2021-07-31,1339,18,3017804,55843,505
Arkansas,2021-08-01,1984,16,3017804,57827,521
Arkansas,2021-08-02,844,42,3017804,58671,563
Arkansas,2021-08-03,2343,16,3017804,61014,579
Arkansas,2021-08-04,2838,15,3017804,63852,594
Arkansas,2021-08-05,2777,17,3017804,66629,611
Arkansas,2021-08-06,3037,22,3017804,69666,633
Arkansas,2021-08-07,2633,21,3017804,72299,654
Arkansas,2021-08-08,1369,11,3017804,73668,665
Arkansas,2021-08-09,995,21,3017804,74663,686
Arkansas,2021-08-10,2620,24,3017804,77283,710
Arkansas,2021-08-11,2940,20,3017804,80223,730
Arkansas,2021-08-12,2318,30,3017804,82541,760
Arkansas,2021-08-13,3023,36,3017804,85564,796
Arkansas,2021-08-14,2117,13,3017804,87681,809
Arkansas,2021-08-15,1517,22,3017804,89198,831
Arkansas,2021-08-16,856,31,3017804,90054,862
Arkansas,2021-08-17,2203,41,3017804,92257,903
Arkansas,2021-08-18,2685,26,3017804,94942,929
Arkansas,2021-08-19,3549,16,3017804,98491,945
Arkansas,2021-08-20,2407,33,3017804,100898,978
Arkansas,2021-08-21,2520,31,3017804,103418,1009
Arkansas,2021-08-22,1229,29,3017804,104647,1038
Arkansas,2021-08-23,986,30,3017804,105633,1068
Arkansas,2021-08-24,2223,45,3017804,107856,1113
Arkansas,2021-08-25,2781,25,3017804,110637,1138
Arkansas,2021-08-26,2318,32,3017804,112955,1170
Arkansas,2021-08-27,2866,30,3017804,115821,1200
Arkansas,2021-08-28,2166,18,3017804,117987,1218
Arkansas,2021-08-29,787,25,3017804,118774,1243
Arkansas,2021-08-30,882,33,3017804,119656,1276
Arkansas,2021-08-31,2626,22,3017804,122282,1298
Arkansas,2021-09-01,2890,35,3017804,125172,1333
Arkansas,2021-09-02,2453,34,3017804,127625,1367
Arkansas,2021-09-03,2129,19,3017804,129754,1386
Arkansas,2021-09-04,2360,16,3017804,132114,1402
California,2021-04-02,3842,203,39512223,3842,203
California,2021-04-03,992,65,39512223,4834,268
California,2021-04-04,690,54,39512223,5524,322
California,2021-04-05,5988,66,39512223,11512,388
California,2021-04-06,2184,85,39512223,13696,473
California,2021-04-07,2448,107,39512223,16144,580
California,2021-04-08,2538,140,39512223,18682,720
California,2021-04-09,3643,157,39512223,22325,877
California,2021-04-10,3306,91,39512223,25631,968
California,2021-04-11,3491,68,39512223,29122,1036
California,2021-04-12,3599,39,39512223,32721,1075
California,2021-04-13,2559,49,39512223,35280,1124
California,2021-04-14,2087,149,39512223,37367,1273
California,2021-04-15,3007,89,39512223,40374,1362
California,2021-04-16,2864,122,39512223,43238,1484
California,2021-04-17,1992,75,39512223,45230,1559
California,2021-04-18,1631,44,39512223,46861,1603
California,2021-04-19,2691,3,39512223,49552,1606
California,2021-04-20,2545,78,39512223,52097,1684
California,2021-04-21,1642,72,39512223,53739,1756
California,2021-04-22,2825,118,39512223,56564,1874
California,2021-04-23,1203,85,39512223,57767,1959
California,2021-04-24,2029,46,39512223,59796,2005
California,2021-04-25,625,34,39512223,60421,2039
California,2021-04-26,2792,16,39512223,63213,2055
California,2021-04-27,2183,25,39512223,65396,2080
California,2021-04-28,1582,61,39512223,66978,2141
California,2021-04-29,1711,89,39512223,68689,2230
California,2021-04-30,2077,95,39512223,70766,2325
California,2021-05-01,1566,87,39512223,72332,2412
California,2021-05-02,1256,64,39512223,73588,2476
California,2021-05-03,2400,27,39512223,75988,2503
California,2021-05-04,2243,47,39512223,78231,2550
California,2021-05-05,1064,42,39512223,79295,2592
California,2021-05-06,2529,80,39512223,81824,2672
California,2021-05-07,2696,66,39512223,84520,2738
California,2021-05-08,1246,63,39512223,85766,2801
California,2021-05-09,1022,34,39512223,86788,2835
California,2021-05-10,2166,18,39512223,88954,2853
California,2021-05-11,1476,32,39512223,90430,2885
California,2021-05-12,1502,15,39512223,91932,2900
California,2021-05-13,1124,47,39512223,93056,2947
California,2021-05-14,2647,50,39512223,95703,2997
California,2021-05-15,1035,28,39512223,96738,3025
California,2021-05-16,718,33,39512223,97456,3058
California,2021-05-17,1022,7,39512223,98478,3065
California,2021-05-18,1413,26,39512223,99891,3091
California,2021-05-19,1462,42,39512223,101353,3133
California,2021-05-20,1792,48,39512223,103145,3181
California,2021-05-21,1125,45,39512223,104270,3226
California,2021-05-22,727,47,39512223,104997,3273
California,2021-05-23,731,22,39512223,105728,3295
California,2021-05-24,1478,16,39512223,107206,3311
California,2021-05-25,1443,38,39512223,108649,3349
California,2021-05-26,1122,34,39512223,109771,3383
California,2021-05-27,5339,160,39512223,115110,3543
California,2021-05-28,1452,30,39512223,116562,3573
California,2021-05-29,802,1,39512223,117364,3574
California,2021-05-30,514,12,39512223,117878,3586
California,2021-05-31,345,2,39512223,118223,3588
California,2021-06-01,1404,12,39512223,119627,3600
California,2021-06-02,913,35,39512223,120540,3635
California,2021-06-03,1073,59,39512223,121613,3694
California,2021-06-04,1167,55,39512223,122780,3749
California,2021-06-05,798,35,39512223,123578,3784
California,2021-06-06,653,31,39512223,124231,3815
California,2021-06-07,1196,7,39512223,125427,3822
California,2021-06-08,1161,21,39512223,126588,3843
California,2021-06-09,694,15,39512223,127282,3858
California,2021-06-10,1347,45,39512223,128629,3903
California,2021-06-11,1051,38,39512223,129680,3941
California,2021-06-12,509,20,39512223,130189,3961
California,2021-06-13,190,6,39512223,130379,3967
California,2021-06-14,1366,9,39512223,131745,3976
California,2021-06-15,1261,4,39512223,133006,3980
California,2021-06-16,743,19,39512223,133749,3999
California,2021-06-17,1056,27,39512223,134805,4026
California,2021-06-18,311,18,39512223,135116,4044
California,2021-06-19,1261,33,39512223,136377,4077
California,2021-06-20,532,27,39512223,136909,4104
California,2021-06-21,1452,21,39512223,138361,4125
California,2021-06-22,1098,17,39512223,139459,4142
California,2021-06-23,915,51,39512223,140374,4193
California,2021-06-24,1102,76,39512223,141476,4269
California,2021-06-25,1185,34,39512223,142661,4303
California,2021-06-26,880,33,39512223,143541,4336
California,2021-06-27,861,20,39512223,144402,4356
California,2021-06-28,1621,9,39512223,146023,4365
California,2021-06-29,685,6,39512223,146708,4371
California,2021-06-30,-1398,30,39512223,145310,4401
California,2021-07-01,1667,64,39512223,146977,4465
California,2021-07-02,1336,50,39512223,148313,4515
California,2021-07-03,780,0,39512223,149093,4515
California,2021-07-04,479,-1,39512223,149572,4514
California,2021-07-05,651,5,39512223,150223,4519
California,2021-07-06,2797,67,39512223,153020,4586
California,2021-07-07,2139,25,39512223,155159,4611
California,2021-07-08,3434,68,39512223,158593,4679
California,2021-07-09,2118,60,39512223,160711,4739
California,2021-07-10,2008,57,39512223,162719,4796
California,2021-07-11,1401,0,39512223,164120,4796
California,2021-07-12,4782,32,39512223,168902,4828
California,2021-07-13,4929,20,39512223,173831,4848
California,2021-07-14,2566,28,39512223,176397,4876
California,2021-07-15,1794,31,39512223,178191,4907
California,2021-07-16,5627,43,39512223,183818,4950
California,2021-07-17,3224,7,39512223,187042,4957
California,2021-07-18,2108,1,39512223,189150,4958
California,2021-07-19,5156,39,39512223,194306,4997
California,2021-07-20,9765,11,39512223,204071,5008
California,2021-07-21,7766,19,39512223,211837,5027
California,2021-07-22,10340,72,39512223,222177,5099
California,2021-07-23,1030,-7,39512223,223207,5092
California,2021-07-24,8496,3,39512223,231703,5095
California,2021-07-25,2938,4,39512223,234641,5099
California,2021-07-26,11620,32,39512223,246261,5131
California,2021-07-27,10291,25,39512223,256552,5156
California,2021-07-28,7689,49,39512223,264241,5205
California,2021-07-29,9343,45,39512223,273584,5250
California,2021-07-30,11370,37,39512223,284954,5287
California,2021-07-31,4887,2,39512223,289841,5289
California,2021-08-01,5753,4,39512223,295594,5293
California,2021-08-02,16983,118,39512223,312577,5411
California,2021-08-03,13841,51,39512223,326418,5462
California,2021-08-04,6020,22,39512223,332438,5484
California,2021-08-05,14259,74,39512223,346697,5558
California,2021-08-06,13769,37,39512223,360466,5595
California,2021-08-07,8022,23,39512223,368488,5618
California,2021-08-08,7260,30,39512223,375748,5648
California,2021-08-09,16220,16,39512223,391968,5664
California,2021-08-10,13315,53,39512223,405283,5717
California,2021-08-11,11751,-360,39512223,417034,5357
California,2021-08-12,9575,36,39512223,426609,5393
California,2021-08-13,18163,64,39512223,444772,5457
California,2021-08-14,8834,40,39512223,453606,5497
California,2021-08-15,7377,32,39512223,460983,5529
California,2021-08-16,16035,29,39512223,477018,5558
California,2021-08-17,15481,50,39512223,492499,5608
California,2021-08-18,12508,101,39512223,505007,5709
California,2021-08-19,12284,75,39512223,517291,5784
California,2021-08-20,25908,101,39512223,543199,5885
California,2021-08-21,12881,76,39512223,556080,5961
California,2021-08-22,7270,42,39512223,563350,6003
California,2021-08-23,17005,31,39512223,580355,6034
California,2021-08-24,15253,89,39512223,595608,6123
California,2021-08-25,13258,140,39512223,608866,6263
California,2021-08-26,13148,109,39512223,622014,6372
California,2021-08-27,15774,121,39512223,637788,6493
California,2021-08-28,9416,61,39512223,647204,6554
California,2021-08-29,7651,67,39512223,654855,6621
California,2021-08-30,19925,57,39512223,674780,6678
California,2021-08-31,14660,59,39512223,689440,6737
California,2021-09-01,22363,163,39512223,711803,6900
California,2021-09-02,11559,146,39512223,723362,7046
California,2021-09-03,10613,119,39512223,733975,7165
California,2021-09-04,6246,82,39512223,740221,7247
Colorado,2021-04-02,1645,1,5758736,1645,1
Colorado,2021-04-03,1571,6,5758736,3216,7
Colorado,2021-04-04,1220,2,5758736,4436,9
Colorado,2021-04-05,867,0,5758736,5303,9
Colorado,2021-04-06,1266,6,5758736,6569,15
Colorado,2021-04-07,1914,8,5758736,8483,23
Colorado,2021-04-08,1885,3,5758736,10368,26
Colorado,2021-04-09,1936,8,5758736,12304,34
Colorado,2021-04-10,1454,4,5758736,13758,38
Colorado,2021-04-11,1235,2,5758736,14993,40
Colorado,2021-04-12,912,0,5758736,15905,40
Colorado,2021-04-13,1904,11,5758736,17809,51
Colorado,2021-04-14,2326,5,5758736,20135,56
Colorado,2021-04-15,1498,4,5758736,21633,60
Colorado,2021-04-16,2260,9,5758736,23893,69
Colorado,2021-04-17,1450,2,5758736,25343,71
Colorado,2021-04-18,1261,11,5758736,26604,82
Colorado,2021-04-19,777,2,5758736,27381,84
Colorado,2021-04-20,1963,10,5758736,29344,94
Colorado,2021-04-21,1492,4,5758736,30836,98
Colorado,2021-04-22,2361,10,5758736,33197,108
Colorado,2021-04-23,1876,6,5758736,35073,114
Colorado,2021-04-24,1917,18,5758736,36990,132
Colorado,2021-04-25,1567,2,5758736,38557,134
Colorado,2021-04-26,1012,4,5758736,39569,138
Colorado,2021-04-27,2014,9,5758736,41583,147
Colorado,2021-04-28,1137,8,5758736,42720,155
Colorado,2021-04-29,2789,12,5758736,45509,167
Colorado,2021-04-30,1772,11,5758736,47281,178
Colorado,2021-05-01,1838,7,5758736,49119,185
Colorado,2021-05-02,961,2,5758736,50080,187
Colorado,2021-05-03,956,2,5758736,51036,189
Colorado,2021-05-04,1519,15,5758736,52555,204
Colorado,2021-05-05,1611,16,5758736,54166,220
Colorado,2021-05-06,1563,8,5758736,55729,228
Colorado,2021-05-07,1402,7,5758736,57131,235
Colorado,2021-05-08,1566,3,5758736,58697,238
Colorado,2021-05-09,927,2,5758736,59624,240
Colorado,2021-05-10,881,0,5758736,60505,240
Colorado,2021-05-11,1284,14,5758736,61789,254
Colorado,2021-05-12,1213,31,5758736,63002,285
Colorado,2021-05-13,1846,21,5758736,64848,306
Colorado,2021-05-14,1565,9,5758736,66413,315
Colorado,2021-05-15,972,10,5758736,67385,325
Colorado,2021-05-16,630,8,5758736,68015,333
Colorado,2021-05-17,689,0,5758736,68704,333
Colorado,2021-05-18,730,6,5758736,69434,339
Colorado,2021-05-19,1245,16,5758736,70679,355
Colorado,2021-05-20,952,6,5758736,71631,361
Colorado,2021-05-21,812,19,5758736,72443,380
Colorado,2021-05-22,841,6,5758736,73284,386
Colorado,2021-05-23,432,2,5758736,73716,388
Colorado,2021-05-24,457,4,5758736,74173,392
Colorado,2021-05-25,1403,11,5758736,75576,403
Colorado,2021-05-26,831,11,5758736,76407,414
Colorado,2021-05-27,832,14,5758736,77239,428
Colorado,2021-05-28,802,7,5758736,78041,435
Colorado,2021-05-29,679,24,5758736,78720,459
Colorado,2021-05-30,484,4,5758736,79204,463
Colorado,2021-05-31,285,0,5758736,79489,463
Colorado,2021-06-01,407,-1,5758736,79896,462
Colorado,2021-06-02,576,11,5758736,80472,473
Colorado,2021-06-03,845,13,5758736,81317,486
Colorado,2021-06-04,767,8,5758736,82084,494
Colorado,2021-06-05,731,2,5758736,82815,496
Colorado,2021-06-06,374,0,5758736,83189,496
Colorado,2021-06-07,317,12,5758736,83506,508
Colorado,2021-06-08,600,14,5758736,84106,522
Colorado,2021-06-09,697,12,5758736,84803,534
Colorado,2021-06-10,596,15,5758736,85399,549
Colorado,2021-06-11,930,11,5758736,86329,560
Colorado,2021-06-12,604,11,5758736,86933,571
Colorado,2021-06-13,473,1,5758736,87406,572
Colorado,2021-06-14,237,1,5758736,87643,573
Colorado,2021-06-15,391,10,5758736,88034,583
Colorado,2021-06-16,464,9,5758736,88498,592
Colorado,2021-06-17,543,4,5758736,89041,596
Colorado,2021-06-18,474,10,5758736,89515,606
Colorado,2021-06-19,396,9,5758736,89911,615
Colorado,2021-06-20,272,-1,5758736,90183,614
Colorado,2021-06-21,222,5,5758736,90405,619
Colorado,2021-06-22,383,4,5758736,90788,623
Colorado,2021-06-23,504,14,5758736,91292,637
Colorado,2021-06-24,592,11,5758736,91884,648
Colorado,2021-06-25,402,6,5758736,92286,654
Colorado,2021-06-26,571,-1,5758736,92857,653
Colorado,2021-06-27,233,7,5758736,93090,660
Colorado,2021-06-28,229,-1,5758736,93319,659
Colorado,2021-06-29,343,12,5758736,93662,671
Colorado,2021-06-30,444,6,5758736,94106,677
Colorado,2021-07-01,530,4,5758736,94636,681
Colorado,2021-07-02,499,4,5758736,95135,685
Colorado,2021-07-03,452,12,5758736,95587,697
Colorado,2021-07-04,262,3,5758736,95849,700
Colorado,2021-07-05,170,0,5758736,96019,700
Colorado,2021-07-06,217,0,5758736,96236,700
Colorado,2021-07-07,498,7,5758736,96734,707
Colorado,2021-07-08,441,3,5758736,97175,710
Colorado,2021-07-09,1052,10,5758736,98227,720
Colorado,2021-07-10,489,11,5758736,98716,731
Colorado,2021-07-11,362,5,5758736,99078,736
Colorado,2021-07-12,323,0,5758736,99401,736
Colorado,2021-07-13,556,8,5758736,99957,744
Colorado,2021-07-14,522,8,5758736,100479,752
Colorado,2021-07-15,522,3,5758736,101001,755
Colorado,2021-07-16,608,4,5758736,101609,759
Colorado,2021-07-17,535,10,5758736,102144,769
Colorado,2021-07-18,460,1,5758736,102604,770
Colorado,2021-07-19,381,-1,5758736,102985,769
Colorado,2021-07-20,545,3,5758736,103530,772
Colorado,2021-07-21,623,6,5758736,104153,778
Colorado,2021-07-22,759,6,5758736,104912,784
Colorado,2021-07-23,692,9,5758736,105604,793
Colorado,2021-07-24,0,0,5758736,105604,793
Colorado,2021-07-25,0,0,5758736,105604,793
Colorado,2021-07-26,1798,14,5758736,107402,807
Colorado,2021-07-27,871,-2,5758736,108273,805
Colorado,2021-07-28,896,2,5758736,109169,807
Colorado,2021-07-29,1053,11,5758736,110222,818
Colorado,2021-07-30,1175,10,5758736,111397,828
Colorado,2021-07-31,0,0,5758736,111397,828
Colorado,2021-08-01,0,0,5758736,111397,828
Colorado,2021-08-02,2203,11,5758736,113600,839
Colorado,2021-08-03,991,1,5758736,114591,840
Colorado,2021-08-04,1090,6,5758736,115681,846
Colorado,2021-08-05,1244,7,5758736,116925,853
Colorado,2021-08-06,1082,8,5758736,118007,861
Colorado,2021-08-07,0,0,5758736,118007,861
Colorado,2021-08-08,0,0,5758736,118007,861
Colorado,2021-08-09,2770,20,5758736,120777,881
Colorado,2021-08-10,890,12,5758736,121667,893
Colorado,2021-08-11,1210,3,5758736,122877,896
Colorado,2021-08-12,1668,10,5758736,124545,906
Colorado,2021-08-13,1296,9,5758736,125841,915
Colorado,2021-08-14,0,0,5758736,125841,915
Colorado,2021-08-15,0,0,5758736,125841,915
Colorado,2021-08-16,2846,9,5758736,128687,924
Colorado,2021-08-17,1190,6,5758736,129877,930
Colorado,2021-08-18,2023,8,5758736,131900,938
Colorado,2021-08-19,1696,4,5758736,133596,942
Colorado,2021-08-20,1659,8,5758736,135255,950
Colorado,2021-08-21,0,0,5758736,135255,950
Colorado,2021-08-22,0,0,5758736,135255,950
Colorado,2021-08-23,4326,11,5758736,139581,961
Colorado,2021-08-24,1250,6,5758736,140831,967
Colorado,2021-08-25,1720,4,5758736,142551,971
Colorado,2021-08-26,1811,7,5758736,144362,978
Colorado,2021-08-27,2080,16,5758736,146442,994
Colorado,2021-08-28,0,0,5758736,146442,994
Colorado,2021-08-29,0,0,5758736,146442,994
Colorado,2021-08-30,3603,18,5758736,150045,1012
Colorado,2021-08-31,2148,13,5758736,152193,1025
Colorado,2021-09-01,2194,9,5758736,154387,1034
Colorado,2021-09-02,2196,19,5758736,156583,1053
Colorado,2021-09-03,2076,24,5758736,158659,1077
Colorado,2021-09-04,0,0,5758736,158659,1077
Connecticut,2021-04-02,1488,4,3565287,1488,4
Connecticut,2021-04-03,0,0,3565287,1488,4
Connecticut,2021-04-04,0,0,3565287,1488,4
Connecticut,2021-04-05,2699,19,3565287,4187,23
Connecticut,2021-04-06,1074,7,3565287,5261,30
Connecticut,2021-04-07,1038,5,3565287,6299,35
Connecticut,2021-04-08,1012,5,3565287,7311,40
Connecticut,2021-04-09,1807,4,3565287,9118,44
Connecticut,2021-04-10,0,0,3565287,9118,44
Connecticut,2021-04-11,0,0,3565287,9118,44
Connecticut,2021-04-12,2985,13,3565287,12103,57
Connecticut,2021-04-13,1118,17,3565287,13221,74
Connecticut,2021-04-14,1609,10,3565287,14830,84
Connecticut,2021-04-15,702,6,3565287,15532,90
Connecticut,2021-04-16,1062,5,3565287,16594,95
Connecticut,2021-04-17,0,0,3565287,16594,95
Connecticut,2021-04-18,0,0,3565287,16594,95
Connecticut,2021-04-19,2339,19,3565287,18933,114
Connecticut,2021-04-20,738,6,3565287,19671,120
Connecticut,2021-04-21,856,7,3565287,20527,127
Connecticut,2021-04-22,737,12,3565287,21264,139
Connecticut,2021-04-23,1034,8,3565287,22298,147
Connecticut,2021-04-24,0,0,3565287,22298,147
Connecticut,2021-04-25,0,0,3565287,22298,147
Connecticut,2021-04-26,2167,19,3565287,24465,166
Connecticut,2021-04-27,407,1,3565287,24872,167
Connecticut,2021-04-28,621,13,3565287,25493,180
Connecticut,2021-04-29,486,4,3565287,25979,184
Connecticut,2021-04-30,786,13,3565287,26765,197
Connecticut,2021-05-01,0,0,3565287,26765,197
Connecticut,2021-05-02,0,0,3565287,26765,197
Connecticut,2021-05-03,1312,15,3565287,28077,212
Connecticut,2021-05-04,417,5,3565287,28494,217
Connecticut,2021-05-05,609,7,3565287,29103,224
Connecticut,2021-05-06,711,7,3565287,29814,231
Connecticut,2021-05-07,436,6,3565287,30250,237
Connecticut,2021-05-08,0,0,3565287,30250,237
Connecticut,2021-05-09,0,0,3565287,30250,237
Connecticut,2021-05-10,827,17,3565287,31077,254
Connecticut,2021-05-11,409,2,3565287,31486,256
Connecticut,2021-05-12,187,5,3565287,31673,261
Connecticut,2021-05-13,471,7,3565287,32144,268
Connecticut,2021-05-14,365,5,3565287,32509,273
Connecticut,2021-05-15,0,0,3565287,32509,273
Connecticut,2021-05-16,0,0,3565287,32509,273
Connecticut,2021-05-17,662,21,3565287,33171,294
Connecticut,2021-05-18,81,4,3565287,33252,298
Connecticut,2021-05-19,228,6,3565287,33480,304
Connecticut,2021-05-20,206,4,3565287,33686,308
Connecticut,2021-05-21,171,4,3565287,33857,312
Connecticut,2021-05-22,0,0,3565287,33857,312
Connecticut,2021-05-23,0,0,3565287,33857,312
Connecticut,2021-05-24,386,7,3565287,34243,319
Connecticut,2021-05-25,181,2,3565287,34424,321
Connecticut,2021-05-26,88,6,3565287,34512,327
Connecticut,2021-05-27,157,3,3565287,34669,330
Connecticut,2021-05-28,204,8,3565287,34873,338
Connecticut,2021-05-29,0,0,3565287,34873,338
Connecticut,2021-05-30,0,0,3565287,34873,338
Connecticut,2021-05-31,0,0,3565287,34873,338
Connecticut,2021-06-01,222,6,3565287,35095,344
Connecticut,2021-06-02,115,3,3565287,35210,347
Connecticut,2021-06-03,70,-2,3565287,35280,345
Connecticut,2021-06-04,143,1,3565287,35423,346
Connecticut,2021-06-05,0,0,3565287,35423,346
Connecticut,2021-06-06,0,0,3565287,35423,346
Connecticut,2021-06-07,197,7,3565287,35620,353
Connecticut,2021-06-08,66,2,3565287,35686,355
Connecticut,2021-06-09,108,2,3565287,35794,357
Connecticut,2021-06-10,57,3,3565287,35851,360
Connecticut,2021-06-11,31,1,3565287,35882,361
Connecticut,2021-06-12,0,0,3565287,35882,361
Connecticut,2021-06-13,0,0,3565287,35882,361
Connecticut,2021-06-14,115,2,3565287,35997,363
Connecticut,2021-06-15,56,0,3565287,36053,363
Connecticut,2021-06-16,39,2,3565287,36092,365
Connecticut,2021-06-17,35,1,3565287,36127,366
